config_id,geometry_ok,stl_path,volume_mm3,volume_cm3,volume_m3,n_vertices,n_triangles,selected_output_name,error_message,step_ok,step_path,step_error
246,False,stl\prop_246.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_246.step,
247,False,stl\prop_247.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_247.step,
248,False,stl\prop_248.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_248.step,
249,False,stl\prop_249.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_249.step,
250,False,stl\prop_250.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_250.step,
251,False,stl\prop_251.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_251.step,
252,False,stl\prop_252.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_252.step,
253,False,stl\prop_253.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_253.step,
254,False,stl\prop_254.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_254.step,
255,False,stl\prop_255.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_255.step,
256,False,stl\prop_256.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_256.step,
257,False,stl\prop_257.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_257.step,
258,False,stl\prop_258.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_258.step,
259,False,stl\prop_259.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_259.step,
260,False,stl\prop_260.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_260.step,
261,False,stl\prop_261.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_261.step,
262,False,stl\prop_262.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_262.step,
263,False,stl\prop_263.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_263.step,
264,False,stl\prop_264.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_264.step,
265,False,stl\prop_265.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_265.step,
266,False,stl\prop_266.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_266.step,
267,False,stl\prop_267.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_267.step,
268,False,stl\prop_268.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_268.step,
269,False,stl\prop_269.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_269.step,
270,False,stl\prop_270.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_270.step,
271,False,stl\prop_271.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_271.step,
272,False,stl\prop_272.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_272.step,
273,False,stl\prop_273.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_273.step,
274,False,stl\prop_274.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_274.step,
275,False,stl\prop_275.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_275.step,
276,False,stl\prop_276.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_276.step,
277,False,stl\prop_277.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_277.step,
278,False,stl\prop_278.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_278.step,
279,False,stl\prop_279.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_279.step,
280,False,stl\prop_280.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_280.step,
281,False,stl\prop_281.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_281.step,
282,False,stl\prop_282.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_282.step,
283,False,stl\prop_283.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_283.step,
284,False,stl\prop_284.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_284.step,
285,False,stl\prop_285.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_285.step,
286,False,stl\prop_286.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_286.step,
287,False,stl\prop_287.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_287.step,
288,False,stl\prop_288.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_288.step,
289,False,stl\prop_289.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_289.step,
290,False,stl\prop_290.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_290.step,
291,False,stl\prop_291.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_291.step,
292,False,stl\prop_292.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_292.step,
293,False,stl\prop_293.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_293.step,
294,False,stl\prop_294.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_294.step,
295,False,stl\prop_295.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_295.step,
296,False,stl\prop_296.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_296.step,
297,False,stl\prop_297.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_297.step,
298,False,stl\prop_298.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_298.step,
299,False,stl\prop_299.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_299.step,
300,False,stl\prop_300.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_300.step,
301,False,stl\prop_301.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_301.step,
302,False,stl\prop_302.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_302.step,
303,False,stl\prop_303.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_303.step,
304,False,stl\prop_304.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_304.step,
305,False,stl\prop_305.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_305.step,
306,False,stl\prop_306.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_306.step,
307,False,stl\prop_307.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_307.step,
308,False,stl\prop_308.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_308.step,
309,False,stl\prop_309.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_309.step,
310,False,stl\prop_310.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_310.step,
311,False,stl\prop_311.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_311.step,
312,False,stl\prop_312.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_312.step,
313,False,stl\prop_313.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_313.step,
314,False,stl\prop_314.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_314.step,
315,False,stl\prop_315.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_315.step,
316,False,stl\prop_316.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_316.step,
317,False,stl\prop_317.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_317.step,
318,False,stl\prop_318.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_318.step,
319,False,stl\prop_319.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_319.step,
320,False,stl\prop_320.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_320.step,
321,False,stl\prop_321.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_321.step,
322,False,stl\prop_322.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_322.step,
323,False,stl\prop_323.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_323.step,
324,False,stl\prop_324.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_324.step,
325,False,stl\prop_325.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_325.step,
326,False,stl\prop_326.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_326.step,
327,False,stl\prop_327.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_327.step,
328,False,stl\prop_328.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_328.step,
329,False,stl\prop_329.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_329.step,
330,False,stl\prop_330.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_330.step,
331,False,stl\prop_331.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_331.step,
332,False,stl\prop_332.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_332.step,
333,False,stl\prop_333.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_333.step,
334,False,stl\prop_334.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_334.step,
335,False,stl\prop_335.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_335.step,
336,False,stl\prop_336.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_336.step,
337,False,stl\prop_337.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_337.step,
338,False,stl\prop_338.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_338.step,
339,False,stl\prop_339.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_339.step,
340,False,stl\prop_340.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_340.step,
341,False,stl\prop_341.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_341.step,
342,False,stl\prop_342.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_342.step,
343,False,stl\prop_343.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_343.step,
344,False,stl\prop_344.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_344.step,
345,False,stl\prop_345.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_345.step,
346,False,stl\prop_346.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_346.step,
347,False,stl\prop_347.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_347.step,
348,False,stl\prop_348.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_348.step,
349,False,stl\prop_349.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_349.step,
350,False,stl\prop_350.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_350.step,
351,False,stl\prop_351.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_351.step,
352,False,stl\prop_352.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_352.step,
353,False,stl\prop_353.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_353.step,
354,False,stl\prop_354.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_354.step,
355,False,stl\prop_355.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_355.step,
356,False,stl\prop_356.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_356.step,
357,False,stl\prop_357.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_357.step,
358,False,stl\prop_358.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_358.step,
359,False,stl\prop_359.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_359.step,
360,False,stl\prop_360.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_360.step,
361,False,stl\prop_361.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_361.step,
362,False,stl\prop_362.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_362.step,
363,False,stl\prop_363.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_363.step,
364,False,stl\prop_364.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_364.step,
365,False,stl\prop_365.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_365.step,
366,False,stl\prop_366.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_366.step,
367,False,stl\prop_367.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_367.step,
368,False,stl\prop_368.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_368.step,
369,False,stl\prop_369.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_369.step,
370,False,stl\prop_370.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_370.step,
371,False,stl\prop_371.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_371.step,
372,False,stl\prop_372.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_372.step,
373,False,stl\prop_373.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_373.step,
374,False,stl\prop_374.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_374.step,
375,False,stl\prop_375.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_375.step,
376,False,stl\prop_376.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_376.step,
377,False,stl\prop_377.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_377.step,
378,False,stl\prop_378.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_378.step,
379,False,stl\prop_379.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_379.step,
380,False,stl\prop_380.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_380.step,
381,False,stl\prop_381.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_381.step,
382,False,stl\prop_382.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_382.step,
383,False,stl\prop_383.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_383.step,
384,False,stl\prop_384.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_384.step,
385,False,stl\prop_385.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_385.step,
386,False,stl\prop_386.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_386.step,
387,False,stl\prop_387.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_387.step,
388,False,stl\prop_388.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_388.step,
389,False,stl\prop_389.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_389.step,
390,False,stl\prop_390.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_390.step,
391,False,stl\prop_391.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_391.step,
392,False,stl\prop_392.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_392.step,
393,False,stl\prop_393.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_393.step,
394,False,stl\prop_394.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_394.step,
395,False,stl\prop_395.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_395.step,
396,False,stl\prop_396.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_396.step,
397,False,stl\prop_397.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_397.step,
398,False,stl\prop_398.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_398.step,
399,False,stl\prop_399.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_399.step,
400,False,stl\prop_400.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_400.step,
401,False,stl\prop_401.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_401.step,
402,False,stl\prop_402.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_402.step,
403,False,stl\prop_403.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_403.step,
