"config_id","naca_hub","naca_inner","naca_mid","naca_outer"
1702,"6322","6323","4515","3612"
1703,"0021","0022","2311","3208"
1704,"8322","8322","3220","1220"
1705,"8621","8621","7620","3415"
1706,"1420","1420","3420","7519"
1707,"9416","9416","9515","6807"
1708,"5520","5520","7618","9617"
1709,"7421","7421","7420","7616"
1710,"6424","6424","5422","1310"
1711,"1518","1518","1517","3711"
1712,"8519","8519","8516","8412"
1713,"1418","1418","3517","7813"
1714,"2612","2612","2610","1607"
1715,"6723","6723","6621","8311"
1716,"8620","8621","5616","2610"
1717,"2815","2815","2715","5314"
1718,"7621","7622","8712","8706"
1719,"7520","7520","4518","0015"
1720,"9421","9421","8419","4515"
1721,"4817","4817","3817","2716"
1722,"9223","9224","5616","2811"
1723,"7817","7817","8416","8316"
1724,"7221","7222","7318","7510"
1725,"4421","4421","3420","3419"
1726,"7320","7320","6320","3318"
1727,"7318","7318","7416","7611"
1728,"4421","4421","3520","1619"
1729,"2618","2618","1616","1614"
1730,"7616","7616","6615","2407"
1731,"9822","9822","5720","3618"
1732,"7720","7720","3819","1818"
1733,"5717","5717","3517","0016"
1734,"5714","5714","5713","6710"
1735,"7718","7718","6617","2514"
1736,"1424","1424","1424","2321"
1737,"4619","4619","2515","2514"
1738,"6418","6418","5417","1512"
1739,"8622","8623","4718","1814"
1740,"1418","1418","2516","5812"
1741,"5317","5318","6414","6411"
1742,"5522","5522","4521","0019"
1743,"0024","0024","2620","2719"
1744,"6323","6323","5422","3719"
1745,"2318","2319","4313","5311"
1746,"3222","3223","4517","4713"
1747,"7623","7623","7523","6220"
1748,"9221","9222","7414","7411"
1749,"6724","6724","6724","4523"
1750,"5223","5223","3221","1318"
1751,"2523","2523","3419","4416"
1752,"2720","2721","3616","3512"
1753,"4619","4620","5511","6505"
1754,"6620","6620","7519","8416"
1755,"7519","7519","5517","4515"
1756,"4319","4319","3317","0013"
1757,"7720","7721","5413","4311"
1758,"1621","1622","1414","1309"
1759,"2417","2417","4516","9712"
1760,"0019","0019","1618","2817"
1761,"8323","8323","6519","4617"
1762,"1319","1319","2317","6413"
1763,"3522","3522","1619","0017"
1764,"1816","1816","2612","3409"
1765,"5716","5716","6513","8310"
1766,"7413","7413","5609","4608"
1767,"6520","6521","7714","8809"
1768,"4621","4622","2516","0008"
1769,"5321","5321","4320","4319"
1770,"8622","8623","7617","5510"
1771,"7523","7524","6519","5613"
1772,"7318","7319","8315","9210"
1773,"0019","0019","2716","5712"
1774,"2718","2718","2618","0016"
1775,"3821","3821","4820","5819"
1776,"8621","8622","7617","6511"
1777,"5314","5314","5313","4312"
1778,"8622","8623","9416","9312"
1779,"4321","4322","4418","3513"
1780,"2420","2420","3418","4315"
1781,"4817","4817","5817","5817"
1782,"1720","1721","6410","7306"
1783,"0022","0022","4717","7714"
1784,"8723","8723","6621","3418"
1785,"3413","3413","2413","1413"
1786,"9413","9413","8413","3610"
1787,"8520","8520","8619","8718"
1788,"8713","8713","9512","9412"
1789,"4515","4515","4515","4514"
1790,"1220","1220","5220","9219"
1791,"4423","4423","3422","0018"
1792,"6715","6715","7613","9511"
1793,"1521","1521","4520","6519"
1794,"1318","1318","1318","1415"
1795,"8722","9723","5518","2315"
1796,"0024","0024","1522","1521"
1797,"1519","1520","2413","2309"
1798,"6219","6219","6318","7717"
1799,"9321","9322","5418","1513"
1800,"1322","1322","2322","5321"
1801,"4518","4518","4517","5810"
1802,"5618","5618","4718","2817"
1803,"6820","6820","5819","4818"
1804,"5815","5815","6710","7707"
1805,"1618","1618","2515","3409"
1806,"8722","8722","6518","3313"
1807,"5515","5515","5514","4209"
1808,"7722","7722","3620","1618"
1809,"7613","7613","6612","2711"
1810,"6720","6721","4512","4409"
1811,"8420","8421","6513","5510"
1812,"1422","1422","2420","9309"
1813,"0012","0012","3510","6408"
1814,"2222","1222","6420","9618"
1815,"5522","5523","4520","1611"
1816,"4520","4520","4417","4310"
1817,"1418","1418","2417","7512"
1818,"5515","5515","6515","9813"
1819,"7521","7521","6520","2617"
1820,"6720","6720","5619","4417"
1821,"9323","9323","4721","2820"
1822,"6218","6218","5216","2212"
1823,"6318","6318","6318","4315"
1824,"5519","5520","5515","4409"
1825,"1721","1721","2620","4517"
1826,"8318","8318","6416","3613"
1827,"2619","2619","3414","3313"
1828,"4719","4720","5616","6406"
1829,"6321","6321","7518","8616"
1830,"6322","6322","5322","4321"
1831,"7617","7617","6617","3517"
1832,"7619","7620","8712","8709"
1833,"4719","4719","4716","3709"
1834,"9517","9517","8517","5516"
1835,"5421","5422","5418","6408"
1836,"5624","5624","4623","1620"
1837,"2320","2320","6216","7215"
1838,"8520","8521","9510","9507"
1839,"2323","2323","2323","1423"
1840,"6424","6424","7623","9821"
1841,"6520","6520","3616","1713"
1842,"6624","6624","6624","7723"
1843,"7217","7218","2211","1209"
1844,"6521","6522","6417","7310"
1845,"2718","2718","5717","9616"
1846,"2819","2820","3613","4409"
1847,"5719","5719","6619","7619"
1848,"9619","9620","7413","5308"
1849,"5721","5722","6715","6713"
1850,"7420","7421","7512","7607"
1851,"1520","1520","2417","2415"
1852,"4520","4520","4616","5712"
1853,"8721","8721","6619","3513"
1854,"7422","7422","3320","0019"
1855,"2719","2720","1711","1706"
1856,"8620","8620","6418","6318"
1857,"5322","5322","4420","3617"
1858,"3720","3721","5616","6612"
1859,"5322","5323","3318","1311"
1860,"5521","5521","2618","0016"
1861,"5218","5218","6318","9417"
1862,"6220","6221","5514","5710"
1863,"7216","7216","8211","8210"
1864,"8822","8823","7619","5209"
1865,"8423","8423","6422","1418"
1866,"2623","2623","2621","1310"
1867,"2724","2724","4723","7721"
1868,"8616","8616","8514","7410"
1869,"5820","5820","5518","5316"
1870,"8218","8218","6317","1716"
1871,"1621","1621","4616","6613"
1872,"9719","9719","4618","1617"
1873,"2216","2216","4315","6314"
1874,"4423","4423","3622","3722"
1875,"7821","7822","5619","0010"
1876,"2522","2522","6621","9721"
1877,"8420","8421","4610","3707"
1878,"6217","6217","7217","8316"
1879,"2722","2722","4719","6616"
1880,"7522","7522","5420","2217"
1881,"6322","6322","6320","7412"
1882,"6521","6521","5520","1517"
1883,"9523","9524","6421","0012"
1884,"0015","0015","0014","0011"
1885,"2719","1719","6619","9519"
1886,"2519","2520","6715","9812"
1887,"7214","7214","6213","3312"
1888,"5816","5816","6715","8414"
1889,"6223","6224","7317","7413"
1890,"5522","5522","7519","7518"
1891,"6520","6521","4516","1410"
1892,"2421","2421","2418","1512"
1893,"9619","9620","5414","3310"
1894,"4521","4521","3618","1710"
1895,"3522","3522","3521","4517"
1896,"5821","5822","6718","8612"
1897,"6514","6514","5311","5209"
1898,"7324","7324","6321","3414"
1899,"1222","1222","2518","3716"
1900,"8520","8520","8519","6816"
1901,"3415","3415","4414","5413"
1902,"8521","8521","8621","7821"
1903,"1320","1321","1316","2410"
1904,"7323","7323","6323","3322"
1905,"9523","9523","8522","6520"
1906,"5322","5322","3422","0021"
1907,"1620","1621","6413","7310"
1908,"4616","4616","6715","7715"
1909,"4518","4518","4517","3513"
1910,"2423","2423","3518","3517"
1911,"0019","0019","1719","5619"
1912,"1423","1424","3317","5313"
1913,"2723","2723","6621","8519"
1914,"0018","0018","4516","6515"
1915,"7622","7623","7718","7716"
1916,"5419","5420","4515","3709"
1917,"5522","5522","4519","3612"
1918,"6324","6324","6322","4413"
1919,"0022","0022","1521","9214"
1920,"6317","6317","5416","3613"
1921,"6221","6221","4217","3214"
1922,"8317","8317","7415","3510"
1923,"1621","1621","3618","5616"
1924,"0023","0023","2518","4715"
1925,"8722","8722","8720","7615"
1926,"4616","4616","5714","5713"
1927,"6622","6622","8617","8615"
1928,"4315","4315","3512","2610"
1929,"3318","3318","3415","4709"
1930,"3723","3723","6519","8316"
1931,"6318","6318","6417","5714"
1932,"2424","2424","3422","7417"
1933,"7623","7623","3519","1516"
1934,"7322","7323","8518","8714"
1935,"8621","8621","8619","7811"
1936,"6520","6520","8418","9417"
1937,"3716","3716","6614","8512"
1938,"3524","3524","4524","9522"
1939,"6718","6719","5714","4709"
1940,"3619","3620","1612","1610"
1941,"6622","6623","3514","2511"
1942,"8422","8423","7416","5407"
1943,"5621","5621","3720","1819"
1944,"7819","7819","6817","3814"
1945,"9716","9717","7512","6510"
1946,"2520","2521","5512","7506"
1947,"3423","3423","7620","8719"
1948,"3620","3620","3620","3720"
1949,"8520","8521","7315","6211"
1950,"3719","3720","3513","3411"
1951,"2524","2524","4422","7319"
1952,"5423","5423","4421","3515"
1953,"0017","0017","3516","9514"
1954,"5317","5317","4513","2809"
1955,"7418","7418","5415","1308"
1956,"1721","1721","1518","1314"
1957,"0015","0015","1314","2411"
1958,"7322","7323","6419","3810"
1959,"8622","8622","4717","1714"
1960,"4820","4820","4819","1514"
1961,"3317","3317","2314","0011"
1962,"8513","8513","8610","7707"
1963,"8822","8823","7619","4209"
1964,"6417","6418","3413","1410"
1965,"8715","8715","7713","4809"
1966,"2722","2722","2721","5617"
1967,"7217","7217","4317","0016"
1968,"3720","3720","2619","1619"
1969,"1721","1722","3719","7611"
1970,"3621","3622","3616","2608"
1971,"5520","5520","7419","9419"
1972,"3221","3222","6609","7705"
1973,"3720","3720","3719","3719"
1974,"5518","5518","5518","6518"
1975,"7617","7617","6616","3412"
1976,"4421","4422","3416","3412"
1977,"9620","9620","7617","1610"
1978,"2520","2520","2519","3711"
1979,"2220","2220","4418","7715"
1980,"1518","1518","6416","9314"
1981,"8717","8717","6516","3314"
1982,"3422","3423","4519","7811"
1983,"1621","1621","1519","1314"
1984,"6721","6721","6621","6320"
1985,"8218","8218","7317","3713"
1986,"6220","6221","4414","2509"
1987,"2517","2517","3515","4610"
1988,"2717","2717","3716","5615"
1989,"0022","0023","1419","3510"
1990,"4321","4322","3416","3412"
1991,"8721","8721","8621","8420"
1992,"8813","8813","9713","9713"
1993,"6214","6214","8413","8513"
1994,"4223","4223","4419","4714"
1995,"8516","8516","8614","7710"
1996,"4522","4523","2717","1813"
1997,"2820","2820","4717","8510"
1998,"8815","8816","8511","8308"
1999,"5718","5718","5716","6408"
2000,"3421","3421","4420","7419"
2001,"1513","1513","6412","9312"
2002,"5220","5220","3316","2314"
2003,"3511","3511","1310","1310"
2004,"4223","4223","5221","7216"
2005,"3621","3621","1419","1418"
2006,"2618","2618","3516","6412"
2007,"5418","5418","5518","7817"
2008,"3322","3322","4520","6814"
2009,"1619","1619","2616","3614"
2010,"1718","1718","1517","0015"
2011,"7621","7621","4417","2315"
2012,"4517","4517","5415","7312"
2013,"8618","8618","8617","6412"
2014,"0021","0021","1721","1721"
2015,"7715","7715","7714","7714"
2016,"2521","2522","4412","4409"
2017,"6416","6416","2314","0012"
2018,"7715","7715","7513","6310"
2019,"3419","3420","5512","6510"
2020,"6623","6623","4621","2619"
2021,"3717","3717","4513","5410"
2022,"1721","1721","2720","8613"
2023,"1219","1220","6512","8610"
2024,"1524","1524","1423","2321"
2025,"4318","4318","6316","8314"
2026,"1720","1720","1719","1413"
2027,"9223","9224","8220","6309"
2028,"4718","4718","3516","2314"
2029,"9313","9313","8413","6612"
2030,"3218","3219","4315","6705"
2031,"3814","3814","2713","1610"
2032,"2215","2215","2314","2411"
2033,"4518","4518","5614","5712"
2034,"5323","5324","5320","4211"
2035,"7822","7822","6820","5818"
2036,"5621","5621","6520","8318"
2037,"7823","7824","7619","6313"
2038,"6816","6816","5716","4315"
2039,"5523","5523","4523","1422"
2040,"1520","1520","1518","0009"
2041,"7523","7523","6522","5618"
2042,"4519","4520","4516","4410"
2043,"1718","1719","2615","4410"
2044,"8615","8615","8714","8713"
2045,"2816","2816","5816","8715"
2046,"4616","4616","1613","0012"
2047,"6718","6718","5616","4514"
2048,"5821","5821","3517","2314"
2049,"6521","6521","7520","9617"
2050,"5821","5822","2713","1710"
2051,"5424","5424","6522","7620"
2052,"6517","6517","6516","7312"
2053,"2421","2421","4620","6719"
2054,"1421","1422","2518","5708"
2055,"2419","2419","3418","8412"
2056,"6419","6420","5612","5710"
2057,"2719","2719","4716","7712"
2058,"7521","7522","6517","6514"
2059,"3320","3321","4417","6512"
2060,"5720","5720","5619","8315"
2061,"7423","7423","8523","9623"
2062,"3521","3521","4416","4415"
2063,"4423","4424","5418","6511"
2064,"7618","7618","5615","1509"
2065,"7419","7420","4415","1308"
2066,"4410","4410","5509","6607"
2067,"2722","2722","2720","2617"
2068,"4222","4222","5321","8717"
2069,"2423","2423","1618","1815"
2070,"4617","4618","5613","7607"
2071,"8720","8720","8615","8512"
2072,"6416","6416","2614","0012"
2073,"1722","1723","3616","5408"
2074,"1322","1322","2421","5617"
2075,"3420","3421","4511","4605"
2076,"2822","2822","2720","5210"
2077,"9718","9718","8617","4311"
2078,"2623","2623","3622","7418"
2079,"3721","3722","1315","1213"
2080,"8522","8522","7620","7619"
2081,"2518","2518","3417","5315"
2082,"3819","3819","4618","4517"
2083,"1323","1323","4421","8619"
2084,"2424","2424","3424","6321"
2085,"8517","8517","7416","3313"
2086,"3324","3324","4421","7714"
2087,"2620","2620","3520","4319"
2088,"7517","7517","4614","1710"
2089,"5518","5518","5316","5316"
2090,"9322","9322","8517","7614"
2091,"7614","7614","6613","4512"
2092,"7719","7719","6517","5315"
2093,"2221","2221","3321","4620"
2094,"6217","6217","6416","6516"
2095,"1310","1310","3310","8309"
2096,"4320","4320","4318","2606"
2097,"7318","7319","6512","6707"
2098,"5820","5820","6717","7411"
2099,"5317","5317","5413","4508"
2100,"9322","9322","5322","1421"
2101,"9719","9719","7618","6617"
2102,"9417","9417","8417","5514"
2103,"0023","0024","1321","2213"
2104,"8423","8423","5419","4418"
2105,"5723","5724","5617","5612"
2106,"4316","4316","4316","6515"
2107,"1623","1623","4521","7318"
2108,"2320","2320","2318","1315"
2109,"1321","1321","2419","4516"
2110,"5622","5622","6518","7314"
2111,"0018","0018","3515","5313"
2112,"1323","1323","1420","0014"
2113,"1421","1422","3317","4313"
2114,"6516","6516","6513","5610"
2115,"2422","2422","3422","6319"
2116,"7520","7520","7517","6611"
2117,"3819","3820","3716","3511"
2118,"5721","5721","6618","8415"
2119,"1723","1723","4619","6517"
2120,"2722","2722","3619","4313"
2121,"1520","1521","2616","4710"
2122,"8419","8419","4418","3418"
2123,"8722","8723","4514","2309"
2124,"5523","5524","5420","4311"
2125,"3524","3524","4521","5415"
2126,"2623","2624","3616","3610"
2127,"3717","3717","3617","2517"
2128,"8417","8417","7416","5413"
2129,"7621","7622","6615","6611"
2130,"2417","2417","3416","6512"
2131,"1717","1717","5615","8614"
2132,"4421","4422","6611","7707"
2133,"8214","8214","7214","4513"
2134,"7619","7619","5416","5315"
2135,"7619","7619","7618","8715"
2136,"4421","4421","4421","3318"
2137,"7315","7315","7314","7311"
2138,"2320","2320","5320","8420"
2139,"6323","6323","6322","5421"
2140,"9619","9619","7517","1213"
2141,"2724","2724","3623","4222"
2142,"0023","0023","0022","2617"
2143,"2718","2718","6714","7713"
2144,"9614","9615","7810","6808"
2145,"1419","1419","3517","5615"
2146,"2617","2617","4415","5313"
2147,"4316","4317","3510","3705"
2148,"8313","8313","4411","2409"
2149,"6720","6720","5719","2617"
2150,"4321","4321","5319","7317"
2151,"2622","2623","3619","6708"
2152,"7521","7521","6520","2713"
2153,"1717","1717","3713","5709"
2154,"7814","7814","6714","3313"
2155,"1819","1819","3417","4216"
2156,"7322","7322","3519","1617"
2157,"3322","3323","3418","2511"
2158,"9419","9419","6418","2316"
2159,"4523","4523","1721","0020"
2160,"5719","5719","6617","7412"
2161,"1713","1713","6613","9513"
2162,"9621","9621","9819","9819"
2163,"4421","4422","3613","3708"
2164,"8319","8319","7318","5316"
2165,"7222","7223","7417","7610"
2166,"1522","1522","2420","5216"
2167,"1618","1619","4614","7608"
2168,"7313","7313","6313","1511"
2169,"0013","0013","1612","3610"
2170,"6820","6820","6818","7812"
2171,"1718","1718","2518","4317"
2172,"7222","7222","7219","7218"
2173,"6417","6417","5416","4412"
2174,"3522","3523","2515","0006"
2175,"7620","7620","8620","9619"
2176,"6618","6618","6616","6514"
2177,"4521","4521","4521","3818"
2178,"0022","0022","1720","8712"
2179,"9517","9517","7415","5313"
2180,"6816","6816","5815","1711"
2181,"8816","8816","9715","9714"
2182,"8319","8319","7319","2416"
2183,"1521","1522","3517","5611"
2184,"6719","6719","8618","9518"
2185,"3318","3318","7515","8614"
2186,"9819","9819","7816","5812"
2187,"3317","3317","5416","8514"
2188,"0020","0020","0019","1618"
2189,"6723","6723","4619","2616"
2190,"6516","6516","8716","8716"
2191,"8619","8619","8616","9710"
2192,"1715","1715","3614","4514"
2193,"7620","7621","8616","8613"
2194,"4720","4720","6617","8514"
2195,"0022","0023","2620","8311"
2196,"8322","8322","4322","1322"
2197,"2617","2618","3412","4308"
2198,"4819","4819","5716","6610"
2199,"1221","1221","5417","7515"
2200,"7622","7623","5519","3314"
2201,"8724","8724","7623","4317"
2202,"2218","2218","6315","9413"
2203,"8219","8219","5516","1812"
2204,"3724","3724","7520","9318"
2205,"5218","5218","7416","8416"
2206,"4715","4715","4615","4414"
2207,"1523","1524","4518","8511"
2208,"0021","0021","4820","8719"
2209,"5815","5815","6814","7711"
2210,"8622","8622","7721","6821"
2211,"1422","1422","0020","0018"
2212,"8820","8820","7718","6515"
2213,"2622","2623","4512","4509"
2214,"3421","3421","1319","0017"
2215,"6322","6322","7520","8718"
2216,"6610","6610","5610","5610"
2217,"3423","3424","1518","1516"
2218,"0018","0018","2417","8216"
2219,"7520","7520","5417","0010"
2220,"6323","6323","5321","1416"
2221,"8522","8522","5621","2719"
2222,"5518","5518","4517","1514"
2223,"5723","5724","5620","5517"
2224,"8317","8317","6312","5309"
2225,"3520","3520","7620","9620"
2226,"6722","6722","6721","6720"
2227,"6517","6518","6413","6309"
2228,"2420","2421","2315","2208"
2229,"7623","7624","7518","8310"
2230,"5421","5421","6417","7412"
2231,"2615","2615","3513","6307"
2232,"0020","0020","1418","5513"
2233,"9421","9422","6416","5414"
2234,"4518","4518","4617","4816"
2235,"2422","2422","2420","2418"
2236,"4622","4622","3721","2721"
2237,"4622","4622","5622","8522"
2238,"1417","1417","2515","5710"
2239,"5224","5224","5423","6819"
2240,"0021","0021","3516","5413"
2241,"9819","9819","9818","8814"
2242,"2217","1217","7314","9313"
2243,"1818","1818","6313","8211"
2244,"8421","8422","7417","6413"
2245,"7322","7323","5416","4512"
2246,"3220","3220","3319","0013"
2247,"4618","4619","3415","2211"
2248,"7622","7623","7620","6711"
2249,"9621","9621","5521","1320"
2250,"8721","8721","7619","1211"
2251,"3318","3318","4316","5310"
2252,"3715","3715","4614","6412"
2253,"8221","8221","5520","2818"
2254,"6220","6220","5219","3218"
2255,"4715","4715","5713","8607"
2256,"1317","1318","4611","6807"
2257,"4816","4816","4816","5514"
2258,"2421","2421","3421","9319"
2259,"2320","1320","7417","9416"
2260,"4317","4317","5414","6708"
2261,"5715","5715","6615","6515"
2262,"2322","2323","3318","7307"
2263,"2516","1516","6314","8214"
2264,"9718","9718","9618","8418"
2265,"6315","6316","3411","2409"
2266,"0018","0018","0016","0014"
2267,"7623","7623","6519","5516"
2268,"8521","8521","7517","6412"
2269,"2520","2520","5616","7714"
2270,"4417","4417","3514","3512"
2271,"3312","3312","3312","5409"
2272,"5623","5623","3620","0017"
2273,"8223","8223","5321","1418"
2274,"1724","1724","3723","8620"
2275,"4817","4817","3716","2314"
2276,"4624","4624","5623","9719"
2277,"6418","6418","6613","6712"
2278,"4721","4722","4617","4510"
2279,"0019","0019","2717","4715"
2280,"5616","5616","5616","6515"
2281,"5822","5823","5817","6710"
2282,"8317","8317","8317","8317"
2283,"9615","9615","7614","6614"
2284,"7517","7517","7614","7613"
2285,"3716","3716","4615","5312"
2286,"8521","8521","8720","8720"
2287,"5323","5323","2318","1316"
2288,"2422","2423","4517","7710"
2289,"1318","1318","2518","2718"
2290,"6722","6723","6618","6614"
2291,"3321","3321","4516","4613"
2292,"9519","9519","5615","3612"
2293,"2721","2722","4714","6709"
2294,"7423","8423","3319","0017"
2295,"3720","3721","3716","4809"
2296,"8713","8713","7612","1304"
2297,"6522","6523","6516","6507"
2298,"3318","3318","3316","4312"
2299,"2621","2621","2621","1320"
2300,"1721","1721","2719","5611"
2301,"1715","1715","2711","4707"
2302,"7522","7522","6520","2515"
2303,"7313","7313","5413","3513"
2304,"8820","8821","7718","3610"
2305,"3415","3415","4415","5414"
2306,"5318","5318","5318","6418"
2307,"7320","7320","3316","0013"
2308,"7821","7822","6710","6706"
2309,"0020","0021","1409","1405"
2310,"8623","8623","8623","5620"
2311,"6617","6617","7415","7314"
2312,"1518","1518","2517","6711"
2313,"0017","0017","3616","7414"
2314,"1621","0022","4515","9407"
2315,"7320","7320","6418","1708"
2316,"9518","9518","8613","8710"
2317,"3322","3322","4420","6615"
2318,"1817","1818","3511","5306"
2319,"4515","4515","5513","5513"
2320,"6722","6722","5721","2718"
2321,"6423","6423","6419","6415"
2322,"7717","7718","7513","7206"
2323,"9324","9324","7522","5720"
2324,"1623","1624","1419","1212"
2325,"6821","6821","6820","7517"
2326,"5723","5723","5520","4316"
2327,"7319","7319","7419","4716"
2328,"8319","8319","8319","7418"
2329,"5720","5720","4619","0015"
2330,"3421","3422","2416","1509"
2331,"8319","8320","8314","9307"
2332,"1716","1716","3611","4609"
2333,"3821","3822","1717","0015"
2334,"6423","6423","5719","5818"
2335,"8421","8422","6516","6514"
2336,"8716","8716","8613","8509"
2337,"7523","7523","6723","6723"
2338,"7318","7318","6317","4316"
2339,"1321","1321","3321","6321"
2340,"8820","8821","7616","6410"
2341,"9217","9217","7514","4811"
2342,"2318","2319","3414","3511"
2343,"9521","9521","8518","5511"
2344,"3620","3621","5616","7610"
2345,"5222","5223","7709","7805"
2346,"8719","8720","6711","6708"
2347,"3523","3524","1713","0010"
2348,"5522","5522","5520","2511"
2349,"4619","4620","3514","3410"
2350,"0019","0019","3618","6817"
2351,"3521","2522","7316","9214"
2352,"3718","3718","4617","6514"
2353,"2714","2714","3511","3309"
2354,"2322","2323","2419","1710"
2355,"0020","0020","1617","5310"
2356,"7519","7519","7419","8219"
2357,"3224","3224","3222","6512"
2358,"4616","4616","5414","5313"
2359,"6620","6620","7619","7619"
2360,"6521","6522","8416","9313"
2361,"7220","7221","8215","9207"
2362,"1321","1321","2420","3516"
2363,"2719","2719","5717","8614"
2364,"6622","6622","6719","5812"
2365,"6517","6517","7615","7713"
2366,"7820","7820","4616","0011"
2367,"8418","8418","6517","4517"
2368,"9820","9820","8817","7811"
2369,"5820","5821","6616","7309"
2370,"9218","9218","4513","1710"
2371,"5422","5423","5415","5409"
2372,"7615","7615","7615","6715"
2373,"6620","6620","6519","6317"
2374,"0020","0020","1218","1217"
2375,"4716","4716","5715","7814"
2376,"4322","4322","5321","7320"
2377,"2421","2421","2420","5514"
2378,"1711","1711","5709","9806"
2379,"5523","5524","7616","8614"
2380,"3419","3419","3519","3619"
2381,"0021","0022","3414","5409"
2382,"3422","3422","5521","5521"
2383,"4721","4721","3415","3313"
2384,"6422","6422","4519","1715"
2385,"5324","5324","6419","6418"
2386,"7221","7222","6417","5513"
2387,"7819","7819","5616","3414"
2388,"8822","8822","8820","5611"
2389,"6620","6620","6620","8620"
2390,"6818","6818","6718","6417"
2391,"5415","5415","3314","1212"
2392,"8415","8415","9513","9612"
2393,"8624","8624","6622","2516"
2394,"7623","7624","8615","8609"
2395,"5620","5620","5518","5414"
2396,"5418","5418","5515","5611"
2397,"4522","4522","6419","8316"
2398,"5724","5724","4623","2319"
2399,"4524","4524","2320","1319"
2400,"0018","0018","1515","2407"
2401,"3422","3423","2518","1615"
2402,"9622","9623","6618","2511"
2403,"6423","6424","6616","6614"
2404,"5719","5719","5617","4415"
2405,"7220","7220","7219","4414"
2406,"1518","1518","4616","8713"
2407,"8323","8323","4219","2217"
2408,"2713","2713","3612","5408"
2409,"0020","0021","1411","1408"
2410,"3521","3522","4519","7410"
2411,"4616","4616","4616","4615"
2412,"2420","2420","2417","1313"
2413,"7423","7423","5618","5616"
2414,"5624","5624","4623","2721"
2415,"4723","4723","4723","3522"
2416,"7524","8524","3423","0023"
2417,"5722","5723","2512","1408"
2418,"9322","9322","9421","8719"
2419,"0021","0021","2418","5614"
2420,"2622","2622","3521","5419"
2421,"7519","7519","8715","8812"
2422,"5723","5724","4516","2205"
2423,"1218","1218","1318","1517"
2424,"6718","6718","5616","2312"
2425,"2322","2322","4420","8815"
2426,"9520","9520","7516","5612"
2427,"4419","4419","3418","2317"
2428,"2423","1424","5619","8715"
2429,"9522","9523","8519","7408"
2430,"4320","4320","4319","1314"
2431,"3524","3524","2423","1221"
2432,"8421","8421","4616","1713"
2433,"7723","7723","6622","5621"
2434,"4521","4522","6610","7606"
2435,"4622","4622","2419","0015"
2436,"1722","1722","3722","9821"
2437,"8215","8215","7314","6414"
2438,"4720","4721","5516","6413"
2439,"7423","7423","7421","8518"
2440,"0022","0022","0021","1313"
2441,"1720","1720","3619","9416"
2442,"4221","4221","4221","1218"
2443,"7711","7711","8511","8311"
2444,"6620","6620","6520","7420"
2445,"1323","1323","3321","6419"
2446,"3318","3319","5614","6811"
2447,"9222","9222","8321","7420"
2448,"0020","0021","1516","1414"
2449,"2523","2524","2517","3509"
2450,"4820","4820","5620","7319"
2451,"7314","7314","8412","9410"
2452,"3516","3517","4611","5607"
2453,"4617","4618","4513","4509"
2454,"2319","2319","2317","2214"
2455,"3717","3717","2716","1715"
2456,"0020","0021","1517","3507"
2457,"7515","7515","4313","2211"
2458,"2520","2520","4419","9317"
2459,"3319","3320","3416","4607"
2460,"5320","5320","7519","9718"
2461,"6717","6717","5716","4615"
2462,"5420","5420","5619","5819"
2463,"4519","4519","3518","0015"
2464,"4519","4519","4516","5410"
2465,"8416","8416","8314","7212"
2466,"2618","2618","3617","8812"
2467,"1323","1323","1323","1523"
2468,"8616","8616","6515","2313"
2469,"2723","2723","3619","3616"
2470,"7423","7423","7422","6519"
2471,"2721","2721","1716","0013"
2472,"3318","3319","6511","7609"
2473,"7513","7513","4513","0012"
2474,"4821","4821","4719","1310"
2475,"3621","3622","5618","9709"
2476,"2818","2818","4416","5315"
2477,"6818","6818","7616","9314"
2478,"7420","7421","7509","7505"
2479,"3823","3823","5421","7219"
2480,"1513","1513","2513","7810"
2481,"8718","8718","5718","1718"
2482,"9421","9422","5518","1613"
2483,"1221","1221","2221","2221"
2484,"7818","7818","7715","6612"
2485,"5517","5517","4415","3213"
2486,"8217","9218","3412","1410"
2487,"2622","2622","3517","3414"
2488,"6322","6322","7321","8320"
2489,"9321","9322","9318","8413"
2490,"2618","2619","3515","5410"
2491,"9722","9723","8619","6414"
2492,"8320","8320","7320","4320"
2493,"5724","5724","5723","2816"
2494,"7720","7721","3513","2510"
2495,"4517","4518","4513","4507"
2496,"8417","8417","8416","8313"
2497,"1322","1322","2321","9316"
2498,"2419","2419","1518","0017"
2499,"1223","1223","3419","7811"
2500,"4720","4721","3617","2408"
2501,"3423","3423","4422","8719"
2502,"1417","1417","3515","5513"
2503,"5321","5321","3317","1413"
2504,"6624","6624","7521","8519"
2505,"2518","2518","1317","1217"
2506,"8621","8621","7620","6716"
2507,"2424","2424","2422","2419"
2508,"6819","6820","3613","1508"
2509,"5522","5523","3416","2312"
2510,"6521","6521","6618","5715"
2511,"1621","0022","7415","9313"
2512,"6420","6420","5418","4412"
2513,"2320","2321","4415","5511"
2514,"8422","8422","7417","6414"
2515,"6622","6623","8618","9616"
2516,"4818","4818","7617","8617"
2517,"8619","8619","4515","1412"
2518,"7319","7319","4517","1815"
2519,"5521","5521","5520","4619"
2520,"9717","9717","8714","5707"
2521,"2417","2417","2515","3805"
2522,"4719","4720","4715","3610"
