config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,frontal_area_m2,T_static_N,Pshaft_ref_W,Q_ref_Nm,T_over_W_static,h_max_m,flight_time_s,hover_time_s,v_max_up_m_s,v_impact_m_s,rpm_impact,spin_stop_time_s
2418,True,True,4000.0,0.006903,1.5e-05,0.00061,0.5338,3.11269,0.007431,7.882914,27.706773,6.66817,1.502843,15.674587,-11.496292,446.327335,
2419,True,True,4000.0,0.016208,5.3e-05,0.001646,0.2935,1.866944,0.004457,1.845912,10.582853,5.902453,1.763838,4.688343,-7.746377,1822.226087,
2420,True,False,4000.0,0.012118,4.8e-05,0.001628,0.02463,1.528071,0.003648,0.207193,0.0,0.0,0.0,0.0,0.0,4000.0,
2421,True,True,4000.0,0.01746,6.5e-05,0.001646,0.3219,1.99554,0.004764,1.879386,14.027765,6.895965,2.106781,5.417942,-8.367034,1808.422276,
2422,True,True,4000.0,0.007761,1.7e-05,0.001018,0.2059,0.767805,0.001833,2.704281,21.451572,8.163095,2.548412,8.14252,-8.319093,1308.54927,
2423,False,False,4000.0,0.01104,3e-05,0.001106,,,,,,,,,,,
2424,True,True,4000.0,0.01155,3.4e-05,0.00142,0.1921,0.477522,0.00114,1.695343,21.638867,10.737694,3.746541,5.636034,-7.19703,2146.104795,
2425,True,False,4000.0,0.017032,4.3e-05,0.001477,0.00632,1.176212,0.002808,0.037826,0.0,0.0,0.0,0.0,0.0,4000.0,
2426,True,True,4000.0,0.021231,5.1e-05,0.000698,0.2944,2.049575,0.004893,1.413524,1.79125,2.805363,0.82428,1.50533,-3.77889,2435.84906,
2427,True,True,4000.0,0.0155,4.1e-05,0.001458,0.2909,1.281351,0.003059,1.91309,14.716986,7.024231,2.145967,5.618018,-8.492626,1776.862073,
2428,True,False,4000.0,0.016194,2.6e-05,0.000597,0.03069,0.84823,0.002025,0.19318,0.0,0.0,0.0,0.0,0.0,4000.0,
2429,False,False,4000.0,0.005234,1.7e-05,0.000666,,,,,,,,,,,
2430,True,False,4000.0,0.013469,4.8e-05,0.00159,0.09531,0.596484,0.001424,0.721326,0.0,0.0,0.0,0.0,0.0,4000.0,
2431,True,True,4000.0,0.010083,2.9e-05,0.001056,0.1261,0.404637,0.000966,1.27483,3.935051,5.104982,1.619276,1.831124,-4.27205,2844.055925,
2432,True,False,4000.0,0.013524,3.6e-05,0.001144,0.05893,0.473333,0.00113,0.444181,0.0,0.0,0.0,0.0,0.0,4000.0,
2433,False,False,4000.0,0.023244,6e-05,0.001119,,,,,,,,,,,
2434,True,True,4000.0,0.021532,5.9e-05,0.00159,0.3059,1.927681,0.004602,1.448177,3.099868,3.645972,1.083444,2.032415,-4.76193,2375.02038,
2435,True,True,4000.0,0.0054,1.3e-05,0.001006,0.1773,0.570094,0.001361,3.347049,26.75575,10.093832,3.353377,9.361714,-7.180866,1145.729758,
2436,True,True,4000.0,0.012835,6.6e-05,0.002149,1.07,7.405781,0.01768,8.49836,38.064271,10.409599,3.006445,17.150215,-8.281959,525.240177,
2437,True,True,4000.0,0.004552,1.2e-05,0.001056,0.1177,0.802572,0.001916,2.635658,10.402578,5.524708,1.687849,5.684897,-6.215985,1317.168191,
2438,True,True,4000.0,0.012266,2.9e-05,0.000654,0.1585,1.114218,0.00266,1.317186,0.914623,2.224746,0.668538,0.960086,-2.491925,2685.953852,
2439,True,True,4000.0,0.010228,3e-05,0.001458,0.4102,2.326873,0.005555,4.088036,24.066398,7.896158,2.320073,10.640408,-8.550982,895.924798,
2440,True,True,4000.0,0.009964,1.5e-05,0.000591,0.1584,0.473752,0.001131,1.620592,7.58027,5.182834,1.514183,3.601006,-7.496677,2069.364566,
2441,True,True,4000.0,0.005382,1.2e-05,0.000616,0.3922,2.335669,0.005576,7.42791,25.025633,6.646817,1.597899,14.492173,-10.08692,491.916363,
2442,True,False,4000.0,0.014006,3.8e-05,0.001131,0.02112,0.200224,0.000478,0.153717,0.0,0.0,0.0,0.0,0.0,4000.0,
2443,True,False,4000.0,0.010893,5.2e-05,0.001628,0.03588,1.056413,0.002522,0.335751,0.0,0.0,0.0,0.0,0.0,4000.0,
2444,True,True,4000.0,0.005549,2e-05,0.001156,0.4915,1.97292,0.00471,9.029426,41.038185,12.059678,3.644076,17.088791,-7.398973,524.469734,
2445,True,True,4000.0,0.012444,4.8e-05,0.001609,0.2246,1.895846,0.004526,1.839812,8.254957,5.221013,1.560203,4.130112,-6.846995,1828.695174,
2446,True,True,4000.0,0.00529,1.3e-05,0.000654,0.2496,1.350885,0.003225,4.809276,23.911099,7.208772,1.961653,11.695592,-9.375093,745.572106,
2447,True,True,4000.0,0.010388,4.8e-05,0.001665,0.5144,2.057953,0.004913,5.047659,51.875208,15.223119,5.082844,14.409184,-8.05825,845.632654,
2448,True,True,4000.0,0.022094,6e-05,0.001873,0.2507,0.849068,0.002027,1.156652,0.871281,2.948412,0.935222,0.679832,-1.853364,3232.568343,
2449,True,True,4000.0,0.014541,3.2e-05,0.000672,0.2802,1.428377,0.00341,1.964327,11.767944,5.633744,1.551866,5.318465,-9.97473,1630.247575,
2450,True,True,4000.0,0.012561,2.9e-05,0.000672,0.4859,1.988419,0.004747,3.943153,42.233619,9.477696,2.547427,14.432817,-13.877616,860.788009,
2451,True,True,4000.0,0.007388,2.6e-05,0.001056,0.1178,0.933262,0.002228,1.625458,5.184269,4.415215,1.326776,2.947054,-5.613126,2094.052359,
2452,True,False,4000.0,0.012051,2.8e-05,0.001018,0.1086,0.598578,0.001429,0.918622,0.0,0.0,0.0,0.0,0.0,4000.0,
2453,True,False,4000.0,0.019274,6.7e-05,0.002319,0.08792,0.503911,0.001203,0.464988,0.0,0.0,0.0,0.0,0.0,4000.0,
2454,True,False,4000.0,0.019137,5e-05,0.000704,0.04762,0.500979,0.001196,0.253656,0.0,0.0,0.0,0.0,0.0,4000.0,
2455,False,False,4000.0,0.015009,4.3e-05,0.001552,,,,,,,,,,,
2456,True,False,4000.0,0.010696,3.7e-05,0.001797,0.07983,0.329239,0.000786,0.760821,0.0,0.0,0.0,0.0,0.0,4000.0,
2457,True,True,4000.0,0.017431,4.9e-05,0.001822,0.1733,0.759009,0.001812,1.01347,0.000501,0.2274,0.075167,0.004966,-0.0148,3920.649923,
2458,True,True,4000.0,0.01833,6e-05,0.001609,0.5196,2.965245,0.007079,2.889647,26.224891,8.343315,2.465387,9.603669,-10.306149,1188.232696,
2459,True,False,4000.0,0.006447,2.1e-05,0.001131,0.05535,0.513127,0.001225,0.875202,0.0,0.0,0.0,0.0,0.0,4000.0,
2460,True,True,4000.0,0.010911,3.9e-05,0.001169,0.6353,3.086301,0.007368,5.935243,44.630158,10.896134,3.183345,16.567311,-10.169875,676.625209,
2461,True,False,4000.0,0.012546,3.4e-05,0.001747,0.0233,0.503911,0.001203,0.189312,0.0,0.0,0.0,0.0,0.0,4000.0,
2462,True,False,4000.0,0.006229,2.1e-05,0.000716,0.03295,1.114637,0.002661,0.539212,0.0,0.0,0.0,0.0,0.0,4000.0,
2463,True,True,4000.0,0.006906,1.3e-05,0.000622,0.22,0.654708,0.001563,3.24742,32.790769,9.513098,2.858694,11.176588,-10.412567,1094.363599,
2464,True,True,4000.0,0.017764,4.7e-05,0.00071,0.1895,1.104584,0.002637,1.087401,0.057957,0.98619,0.317754,0.133635,-0.384529,3532.199744,
2465,True,True,4000.0,0.014946,4.6e-05,0.001194,0.2142,1.800342,0.004298,1.460901,2.424233,3.177799,0.933711,1.821679,-4.303936,2343.155831,
2466,True,False,4000.0,0.018399,6.4e-05,0.001646,0.04742,1.305646,0.003117,0.262723,0.0,0.0,0.0,0.0,0.0,4000.0,
2467,True,False,4000.0,0.018035,6.3e-05,0.001646,0.01981,0.204832,0.000489,0.11197,0.0,0.0,0.0,0.0,0.0,4000.0,
2468,True,True,4000.0,0.005996,1.7e-05,0.000679,0.2808,0.920277,0.002197,4.774199,46.540073,12.173665,3.80046,14.882875,-9.658384,834.688077,
2469,True,False,4000.0,0.014804,5.4e-05,0.001207,0.0539,1.352979,0.00323,0.371143,0.0,0.0,0.0,0.0,0.0,4000.0,
2470,True,False,4000.0,0.025347,5.9e-05,0.001822,0.2396,1.189616,0.00284,0.963604,0.0,0.0,0.0,0.0,0.0,4000.0,
2471,True,False,4000.0,0.02049,4.8e-05,0.000672,0.1331,0.577215,0.001378,0.662166,0.0,0.0,0.0,0.0,0.0,4000.0,
2472,True,True,4000.0,0.009743,3.5e-05,0.001181,0.3835,2.062141,0.004923,4.012572,33.368999,9.859302,3.028567,12.092228,-9.210704,937.857946,
2473,True,True,4000.0,0.005755,1.5e-05,0.000685,0.07513,0.468726,0.001119,1.330804,1.455702,2.798203,0.850205,1.2257,-3.033157,2659.87403,
2474,False,False,4000.0,0.031009,6.3e-05,0.000666,,,,,,,,,,,
2475,True,True,4000.0,0.008205,3e-05,0.001181,0.129,1.498749,0.003578,1.602758,2.829168,3.184479,0.930357,2.177973,-4.616022,2094.495848,
2476,True,True,4000.0,0.008088,2.9e-05,0.001496,0.1209,1.110448,0.002651,1.523666,3.014402,3.518124,1.063073,2.105791,-4.348427,2254.765982,
2477,True,True,4000.0,0.012486,4e-05,0.001514,0.4615,2.005593,0.004788,3.767594,35.071858,10.486267,3.291182,11.867971,-9.115461,1002.861456,
2478,True,True,4000.0,0.015316,3.7e-05,0.001458,0.5817,3.627492,0.00866,3.871526,20.766179,6.498954,1.703399,10.109972,-10.324944,856.437134,
2479,True,True,4000.0,0.005778,1.6e-05,0.000672,0.368,1.389003,0.003316,6.492048,43.218262,10.703538,3.091339,16.864702,-9.814266,631.566593,
2480,True,True,4000.0,0.01191,4.5e-05,0.001207,0.1169,0.856608,0.002045,1.000521,0.0,0.007222,0.002399,6e-06,-1.8e-05,3996.877946,
2481,True,True,4000.0,0.018412,5.5e-05,0.001219,0.2225,0.916507,0.002188,1.231884,1.890821,3.678337,1.142188,1.19564,-3.11183,2958.445269,
2482,True,True,4000.0,0.006011,1.8e-05,0.001043,0.07694,0.32128,0.000767,1.304769,3.206473,4.489192,1.431445,1.716479,-3.792348,2768.010628,
2483,True,False,4000.0,0.014745,3.2e-05,0.001068,0.1295,0.368195,0.000879,0.895275,0.0,0.0,0.0,0.0,0.0,4000.0,
2484,True,True,4000.0,0.009349,4.3e-05,0.001219,0.2118,1.441782,0.003442,2.309302,20.254307,8.411772,2.710304,7.162383,-7.999124,1531.674507,
2485,True,True,4000.0,0.011111,3.1e-05,0.000704,0.1219,0.270177,0.000645,1.118395,0.984461,3.554673,1.139394,0.634017,-1.762848,3392.89324,
2486,True,True,4000.0,0.006991,1.5e-05,0.000641,0.1142,0.484643,0.001157,1.665162,7.702682,5.245561,1.558781,3.690684,-7.029644,2027.288431,
2487,True,False,4000.0,0.009051,4e-05,0.001684,0.03572,0.624967,0.001492,0.402285,0.0,0.0,0.0,0.0,0.0,4000.0,
2488,True,True,4000.0,0.01245,4.3e-05,0.001194,1.126,7.104188,0.01696,9.219574,39.255497,8.64211,2.135279,19.497631,-11.131422,435.367486,
2489,True,True,4000.0,0.014373,2.4e-05,0.000968,0.2077,0.719634,0.001718,1.473019,4.29392,4.232516,1.257743,2.439986,-5.563441,2327.791883,
2490,True,False,4000.0,0.011349,1.9e-05,0.00061,0.046,0.447363,0.001068,0.413162,0.0,0.0,0.0,0.0,0.0,4000.0,
2491,True,False,4000.0,0.009787,2.2e-05,0.001006,0.02865,0.884672,0.002112,0.298392,0.0,0.0,0.0,0.0,0.0,4000.0,
2492,True,True,4000.0,0.009001,1.9e-05,0.000635,0.1581,0.897239,0.002142,1.790551,6.711687,4.500457,1.269745,3.729211,-7.40829,1822.930389,
2493,True,True,4000.0,0.010888,4e-05,0.001156,0.2194,0.682354,0.001629,2.054028,33.558121,12.661319,4.417722,7.987402,-8.457355,1787.399517,
2494,True,False,4000.0,0.020174,9.3e-05,0.002199,0.1411,0.957139,0.002285,0.712966,0.0,0.0,0.0,0.0,0.0,4000.0,
2495,True,True,4000.0,0.007917,2.1e-05,0.001031,0.1427,0.523599,0.00125,1.837411,14.667182,7.647193,2.47672,5.260478,-7.27215,1909.661422,
2496,True,True,4000.0,0.005956,1.1e-05,0.00061,0.3234,1.398218,0.003338,5.535299,26.900762,7.254867,1.865191,13.301354,-10.436159,642.215689,
2497,True,True,4000.0,0.020093,4.9e-05,0.001439,0.4655,3.173009,0.007575,2.361603,12.242798,5.373627,1.44433,6.107352,-9.689693,1339.030705,
2498,True,False,4000.0,0.032844,0.000115,0.002149,0.1796,1.175375,0.002806,0.557412,0.0,0.0,0.0,0.0,0.0,4000.0,
2499,True,False,4000.0,0.020247,5.5e-05,0.001169,0.0,1.088248,0.002598,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2500,True,False,4000.0,0.015802,3.9e-05,0.001401,0.0788,0.416366,0.000994,0.508317,0.0,0.0,0.0,0.0,0.0,4000.0,
2501,True,True,4000.0,0.007431,3e-05,0.001207,1.373,14.652388,0.03498,18.834609,22.324128,5.818007,1.194683,19.387004,-8.796452,232.689379,
2502,True,True,4000.0,0.011782,2.2e-05,0.000993,0.1461,0.870431,0.002078,1.264017,0.51783,1.804941,0.551426,0.666342,-1.763947,2845.879691,
2503,True,True,4000.0,0.009008,2.2e-05,0.001382,0.1486,0.417622,0.000997,1.681659,14.057863,8.265024,2.801001,4.645184,-6.402276,2133.354535,
2504,True,True,4000.0,0.005551,1e-05,0.000597,0.5144,4.154861,0.009919,9.445614,15.20508,4.476461,0.844474,12.249605,-10.248959,336.283483,
2505,True,True,4000.0,0.012231,3.5e-05,0.001144,0.1346,0.367357,0.000877,1.121817,0.774071,3.114706,0.99837,0.569466,-1.575605,3378.416791,
2506,True,False,4000.0,0.012367,4.1e-05,0.001797,0.05739,1.3002,0.003104,0.473043,0.0,0.0,0.0,0.0,0.0,4000.0,
2507,True,False,4000.0,0.027477,7.4e-05,0.001923,0.1924,0.569675,0.00136,0.713791,0.0,0.0,0.0,0.0,0.0,4000.0,
2508,True,True,4000.0,0.010199,4.1e-05,0.001665,0.2988,1.439268,0.003436,2.986497,28.908472,10.740419,3.621978,9.175859,-7.518472,1267.729914,
2509,True,True,4000.0,0.016843,6.1e-05,0.001722,0.2571,1.764737,0.004213,1.556014,6.098911,4.931468,1.490143,3.06141,-6.14373,2201.227623,
2510,True,False,4000.0,0.00775,1.9e-05,0.001043,0.02972,0.472077,0.001127,0.390931,0.0,0.0,0.0,0.0,0.0,4000.0,
2511,False,False,4000.0,0.019898,5.6e-05,0.001571,,,,,,,,,,,
2512,True,False,4000.0,0.014178,3.7e-05,0.001081,0.04801,0.932844,0.002227,0.345188,0.0,0.0,0.0,0.0,0.0,4000.0,
2513,False,False,4000.0,0.009587,3.2e-05,0.001106,,,,,,,,,,,
2514,True,True,4000.0,0.011447,4.3e-05,0.001219,0.4442,3.491776,0.008336,3.955692,25.125547,7.601041,2.131845,11.000031,-9.871197,884.598903,
2515,True,True,4000.0,0.01236,3.3e-05,0.001439,0.6939,5.374218,0.01283,5.722955,20.2228,6.01841,1.476972,11.794301,-9.787724,600.317465,
2516,True,True,4000.0,0.00822,2.2e-05,0.001364,0.3514,1.578336,0.003768,4.357487,26.158997,8.725583,2.665746,11.049944,-7.942247,878.72396,
2517,True,True,4000.0,0.012509,4.4e-05,0.001873,0.1274,0.319186,0.000762,1.03822,0.052755,1.399123,0.460146,0.08527,-0.250418,3782.310606,
2518,True,True,4000.0,0.011673,3.4e-05,0.001169,0.1973,0.860796,0.002055,1.723009,12.756592,6.991924,2.182788,4.776184,-7.728818,2001.472511,
2519,True,False,4000.0,0.014477,3.7e-05,0.001458,0.0,1.152755,0.002752,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2520,True,True,4000.0,0.01241,5.2e-05,0.001628,0.4426,2.277864,0.005438,3.635493,36.21964,11.213243,3.631668,11.559341,-8.688215,1053.794424,
2521,True,True,4000.0,0.007506,2.4e-05,0.001181,0.4332,2.083085,0.004973,5.88292,32.910073,9.653893,2.86877,13.957705,-8.364685,692.000297,
2522,False,False,4000.0,0.006712,2.6e-05,0.001119,,,,,,,,,,,
2523,True,True,4000.0,0.007838,2.3e-05,0.001068,0.1102,0.815976,0.001948,1.433226,2.348417,3.248001,0.976027,1.735926,-3.963084,2418.420057,
2524,True,False,4000.0,0.009812,2.4e-05,0.001093,0.02817,0.735133,0.001755,0.292652,0.0,0.0,0.0,0.0,0.0,4000.0,
2525,True,False,4000.0,0.0161,3.9e-05,0.001747,0.1245,0.512289,0.001223,0.788283,0.0,0.0,0.0,0.0,0.0,4000.0,
2526,True,True,4000.0,0.006399,1.2e-05,0.000603,0.5143,2.746171,0.006556,8.192704,25.524963,6.334668,1.406529,15.2672,-11.145189,428.472113,
2527,True,False,4000.0,0.021095,5.4e-05,0.001131,0.05128,0.204413,0.000488,0.247803,0.0,0.0,0.0,0.0,0.0,4000.0,
2528,True,False,4000.0,0.01351,3.7e-05,0.001131,0.04453,1.678029,0.004006,0.335991,0.0,0.0,0.0,0.0,0.0,4000.0,
2529,True,False,4000.0,0.01214,3.1e-05,0.00142,0.06947,0.787493,0.00188,0.583306,0.0,0.0,0.0,0.0,0.0,4000.0,
2530,True,True,4000.0,0.006592,2e-05,0.000679,0.09088,1.136,0.002712,1.40528,0.835497,1.936769,0.572301,1.01804,-2.537346,2458.544374,
2531,True,False,4000.0,0.009866,2.7e-05,0.001068,0.02266,0.609469,0.001455,0.234128,0.0,0.0,0.0,0.0,0.0,4000.0,
2532,True,False,4000.0,0.013483,4.1e-05,0.001477,0.08359,0.521504,0.001245,0.631983,0.0,0.0,0.0,0.0,0.0,4000.0,
2533,True,False,4000.0,0.021794,6.4e-05,0.001923,0.116,0.604024,0.001442,0.542577,0.0,0.0,0.0,0.0,0.0,4000.0,
2534,True,False,4000.0,0.02367,5.6e-05,0.001822,0.01379,0.562136,0.001342,0.059388,0.0,0.0,0.0,0.0,0.0,4000.0,
2535,True,True,4000.0,0.015324,4.5e-05,0.001156,0.3827,3.014672,0.007197,2.545842,14.486595,5.773435,1.56143,6.916158,-10.060875,1249.597549,
2536,True,False,4000.0,0.01884,8e-05,0.002199,0.08091,0.973475,0.002324,0.437783,0.0,0.0,0.0,0.0,0.0,4000.0,
2537,True,True,4000.0,0.017757,7.9e-05,0.002124,0.2406,1.247841,0.002979,1.381179,6.644749,6.067613,1.944878,2.690498,-5.413858,2587.335914,
2538,False,False,4000.0,0.009569,3e-05,0.001119,,,,,,,,,,,
2539,True,False,4000.0,0.024239,8.4e-05,0.001684,0.0,2.060885,0.00492,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2540,True,True,4000.0,0.014633,4.9e-05,0.001847,0.2626,0.935357,0.002233,1.829309,19.723579,9.466944,3.20833,5.872808,-7.413085,1961.540848,
2541,True,False,4000.0,0.015385,5.9e-05,0.002049,0.02508,0.752726,0.001797,0.166172,0.0,0.0,0.0,0.0,0.0,4000.0,
2542,True,False,4000.0,0.010083,3.2e-05,0.00142,0.0,0.905198,0.002161,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2543,True,True,4000.0,0.014362,4.3e-05,0.001847,0.5202,2.679988,0.006398,3.692138,26.63484,8.569976,2.589592,10.603999,-8.875882,987.798318,
2544,True,True,4000.0,0.009809,2.5e-05,0.001093,0.1672,0.452389,0.00108,1.737532,18.898082,9.266691,3.094054,5.590593,-7.656106,2051.388756,
2545,True,False,4000.0,0.010737,2.3e-05,0.000654,0.04025,0.300755,0.000718,0.382121,0.0,0.0,0.0,0.0,0.0,4000.0,
2546,True,True,4000.0,0.009318,2.9e-05,0.001458,0.2708,1.230248,0.002937,2.962522,24.100716,9.098389,2.946724,8.728535,-7.725477,1241.63212,
2547,True,True,4000.0,0.012417,2.1e-05,0.000591,0.2317,0.876295,0.002092,1.902089,11.942411,5.810293,1.619898,5.218224,-9.831852,1700.103148,
2548,True,True,4000.0,0.011595,2.5e-05,0.000968,0.4812,3.929923,0.009382,4.230312,15.38511,5.105226,1.193208,9.159088,-10.673452,726.717656,
2549,True,False,4000.0,0.022651,6.8e-05,0.002256,0.02288,0.593552,0.001417,0.102969,0.0,0.0,0.0,0.0,0.0,4000.0,
2550,True,True,4000.0,0.00455,9e-06,0.000603,0.6295,3.918194,0.009354,14.103837,20.310366,5.339509,1.060771,16.567822,-9.641536,269.25863,
2551,True,True,4000.0,0.008142,2.7e-05,0.001169,0.1131,2.007268,0.004792,1.415947,0.517597,1.507206,0.442852,0.810609,-2.02237,2431.784555,
2552,True,True,4000.0,0.005074,1.9e-05,0.001181,0.4568,1.873227,0.004472,9.177957,37.743463,11.6661,3.525149,16.396511,-7.001971,519.67895,
2553,True,True,4000.0,0.006997,2.2e-05,0.000672,0.5434,2.501964,0.005973,7.916114,47.122862,10.339757,2.796395,19.612401,-10.980461,520.242921,
2554,True,True,4000.0,0.008837,2.6e-05,0.001043,0.1451,0.475428,0.001135,1.673697,15.620858,8.452946,2.794129,4.965262,-7.23645,2121.822809,
2555,True,False,4000.0,0.015658,5.2e-05,0.002193,0.06151,0.155404,0.000371,0.400452,0.0,0.0,0.0,0.0,0.0,4000.0,
2556,True,False,4000.0,0.017581,8.5e-05,0.002224,0.0,2.745752,0.006555,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2557,True,False,4000.0,0.0127,2.8e-05,0.000647,0.03845,0.712932,0.001702,0.308622,0.0,0.0,0.0,0.0,0.0,4000.0,
2558,True,False,4000.0,0.006612,1.9e-05,0.001031,0.04025,0.381599,0.000911,0.620485,0.0,0.0,0.0,0.0,0.0,4000.0,
2559,True,False,4000.0,0.009317,4.4e-05,0.001684,0.02879,0.819746,0.001957,0.314973,0.0,0.0,0.0,0.0,0.0,4000.0,
2560,True,True,4000.0,0.005128,1.1e-05,0.000635,0.1728,0.583917,0.001394,3.435321,28.975597,9.289379,2.869007,10.548544,-8.93699,1066.934615,
2561,True,False,4000.0,0.008088,1.9e-05,0.000641,0.05239,0.493858,0.001179,0.660264,0.0,0.0,0.0,0.0,0.0,4000.0,
2562,True,True,4000.0,0.017931,4.7e-05,0.001144,0.1807,0.876295,0.002092,1.027285,0.002919,0.387577,0.127467,0.017,-0.050322,3842.222095,
2563,True,True,4000.0,0.004107,1e-05,0.000622,0.1257,0.655546,0.001565,3.119572,16.682595,6.607316,1.941382,7.934687,-7.973685,1112.8154,
2564,True,False,4000.0,0.011149,2.7e-05,0.000691,0.1078,0.573445,0.001369,0.985622,0.0,0.0,0.0,0.0,0.0,4000.0,
2565,False,False,4000.0,0.022412,7.8e-05,0.002023,,,,,,,,,,,
2566,True,False,4000.0,0.028184,0.000116,0.002633,0.131,1.40115,0.003345,0.473812,0.0,0.0,0.0,0.0,0.0,4000.0,
2567,True,True,4000.0,0.011484,3.3e-05,0.001722,0.2463,1.134743,0.002709,2.186216,16.369151,7.646109,2.463604,6.241578,-7.327087,1611.262409,
2568,True,True,4000.0,0.012371,2.8e-05,0.001031,0.2264,1.109192,0.002648,1.865491,10.062017,5.565034,1.616554,4.662997,-8.173618,1773.367155,
2569,True,True,4000.0,0.007589,2.6e-05,0.001181,0.535,2.386773,0.005698,7.185931,40.024288,10.935914,3.249737,16.326014,-8.500201,601.888626,
2570,True,False,4000.0,0.030195,8.9e-05,0.001646,0.1415,1.298106,0.003099,0.477703,0.0,0.0,0.0,0.0,0.0,4000.0,
2571,True,False,4000.0,0.015345,3.8e-05,0.00142,0.07448,0.947504,0.002262,0.494761,0.0,0.0,0.0,0.0,0.0,4000.0,
2572,True,False,4000.0,0.015914,3e-05,0.001345,0.0,0.607375,0.00145,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
2573,True,True,4000.0,0.013286,3.9e-05,0.001181,0.429,2.311374,0.005518,3.291405,27.755747,8.310269,2.400128,10.573805,-10.503709,1049.584417,
2574,False,False,4000.0,0.007279,2.1e-05,0.000666,,,,,,,,,,,
2575,True,True,4000.0,0.013308,2.5e-05,0.000622,0.2016,0.651357,0.001555,1.544266,7.987504,5.530991,1.625132,3.514506,-7.645092,2195.23782,
2576,True,True,4000.0,0.013702,4.1e-05,0.001194,0.1401,0.435215,0.001039,1.042289,0.033072,1.054049,0.344897,0.070971,-0.208393,3760.306857,
2577,True,False,4000.0,0.010118,3.3e-05,0.001477,0.0253,0.753982,0.0018,0.254904,0.0,0.0,0.0,0.0,0.0,4000.0,
2578,True,False,4000.0,0.0123,4.7e-05,0.001684,0.09123,1.299782,0.003103,0.756042,0.0,0.0,0.0,0.0,0.0,4000.0,
2579,True,False,4000.0,0.011678,4.3e-05,0.001609,0.09548,1.159457,0.002768,0.833434,0.0,0.0,0.0,0.0,0.0,4000.0,
2580,True,True,4000.0,0.011756,3.2e-05,0.001156,0.3832,1.3601,0.003247,3.322789,36.950921,10.658222,3.327358,11.660118,-9.967091,1104.172549,
2581,True,True,4000.0,0.003744,9e-06,0.000641,0.1674,0.698271,0.001667,4.557788,25.843704,8.622566,2.619878,11.204309,-7.854254,845.986319,
2582,True,True,4000.0,0.015638,5.1e-05,0.001169,0.1702,1.13223,0.002703,1.10948,0.12819,1.321625,0.423626,0.221197,-0.628835,3430.004145,
2583,True,True,4000.0,0.007796,1.9e-05,0.001056,0.2885,1.583782,0.003781,3.77242,20.545391,7.044471,2.011026,9.669992,-8.698242,933.582228,
2584,True,False,4000.0,0.018954,4.3e-05,0.001747,0.1282,0.643817,0.001537,0.689483,0.0,0.0,0.0,0.0,0.0,4000.0,
2585,True,True,4000.0,0.00578,1.3e-05,0.000993,0.06245,0.406732,0.000971,1.101296,0.052499,0.876765,0.281033,0.136425,-0.389276,3467.321605,
2586,True,True,4000.0,0.005701,1.6e-05,0.001056,0.1657,1.446808,0.003454,2.962692,10.08269,4.901332,1.374664,6.146307,-7.069845,1123.819579,
2587,False,False,4000.0,0.010531,2.6e-05,0.001119,,,,,,,,,,,
2588,True,True,4000.0,0.007798,1.5e-05,0.00098,0.4162,2.650666,0.006328,5.440617,16.37205,5.328081,1.280874,10.433227,-9.330537,612.257047,
2589,True,True,4000.0,0.006138,1.2e-05,0.000603,0.1264,0.449038,0.001072,2.099259,15.819876,6.99527,2.113763,6.226702,-8.729302,1610.888622,
2590,True,False,4000.0,0.018142,4.1e-05,0.000685,0.1699,1.386908,0.003311,0.954657,0.0,0.0,0.0,0.0,0.0,4000.0,
2591,True,False,4000.0,0.031352,8.5e-05,0.001181,0.2716,2.721457,0.006497,0.883059,0.0,0.0,0.0,0.0,0.0,4000.0,
2592,True,False,4000.0,0.012989,2.6e-05,0.001018,0.1036,0.271015,0.000647,0.813076,0.0,0.0,0.0,0.0,0.0,4000.0,
2593,False,False,4000.0,0.013904,5.3e-05,0.001998,,,,,,,,,,,
2594,True,False,4000.0,0.015036,5.3e-05,0.001898,0.05666,1.261664,0.003012,0.384117,0.0,0.0,0.0,0.0,0.0,4000.0,
2595,True,True,4000.0,0.00855,2.4e-05,0.00142,0.3171,1.539799,0.003676,3.780798,23.160476,8.228485,2.527615,9.837122,-7.81585,983.947329,
2596,True,True,4000.0,0.00581,2.1e-05,0.000704,0.08133,1.328684,0.003172,1.427053,0.768267,1.821445,0.535182,0.997758,-2.464844,2407.873802,
2597,True,True,4000.0,0.01274,3.3e-05,0.000691,0.1614,0.806761,0.001926,1.291402,1.800415,3.249728,0.992822,1.294365,-3.330642,2766.167118,
2598,True,True,4000.0,0.003635,1e-05,0.000647,0.05633,0.509776,0.001217,1.579839,2.473788,3.030533,0.89044,2.001482,-4.221764,2138.132906,
2599,False,False,4000.0,0.021479,6.3e-05,0.001552,,,,,,,,,,,
2600,True,False,4000.0,0.015312,3e-05,0.000647,0.1267,0.869593,0.002076,0.843476,0.0,0.0,0.0,0.0,0.0,4000.0,
