config_id,m_hub_kg,m_blades_kg,m_outer_ring_kg,m_total_kg
1689,0.00063333,0.00683607,0.00307488,0.01054428
1690,0.00063333,0.00561195,0.00640217,0.01264745
1691,0.00063333,0.01057308,0.00618417,0.01739058
1692,0.00063333,0.00394528,0.00267713,0.00725574
1693,0.00063333,0.00380891,0.00554166,0.0099839
1694,0.00063333,0.00333253,0.00977535,0.01374121
1695,0.00063333,0.01102337,0.00174013,0.01339683
1696,0.00063333,0.00782689,0.00554166,0.01400188
1697,0.00063333,0.01529577,0.00586292,0.02179202
1698,0.00063333,0.00206936,0.0021723,0.00487499
1699,0.00063333,0.00372706,0.00440579,0.00876618
1700,0.00063333,0.00266832,0.0130032,0.01630485
1701,0.00063333,0.00329736,0.00283011,0.0067608
1702,0.00063333,0.01292055,0.00489532,0.0184492
1703,0.00063333,0.01187095,0.00358735,0.01609163
1704,0.00063333,0.01678822,0.00536956,0.02279111
1705,0.00063333,0.01477224,0.01193235,0.02733792
1706,0.00063333,0.01130032,0.00922463,0.02115828
1707,0.00063333,0.00232405,0.00237117,0.00532855
1708,0.00063333,0.00809772,0.00353381,0.01226486
1709,0.00063333,0.01093225,0.00626448,0.01783006
1710,0.00063333,0.01186224,0.00596618,0.01846175
1711,0.00063333,0.01344455,0.00344202,0.0175199
1712,0.00063333,0.00967912,0.00715941,0.01747186
1713,0.00063333,0.00657486,0.00419927,0.01140746
1714,0.00063333,0.00361457,0.00099436,0.00524226
1715,0.00063333,0.01630051,0.0036256,0.02055944
1716,0.00063333,0.01741139,0.00137681,0.01942153
1717,0.00063333,0.01450829,0.00412278,0.0192644
1718,0.00063333,0.00161956,0.00102496,0.00327785
1719,0.00063333,0.01137186,0.00235587,0.01436106
1720,0.00063333,0.00837883,0.00722825,0.01624041
1721,0.00063333,0.00241188,0.00826086,0.01130607
1722,0.00063333,0.00135995,0.00344202,0.0054353
1723,0.00063333,0.00397621,0.00413043,0.00873997
1724,0.00063333,0.00427588,0.00586292,0.01077213
1725,0.00063333,0.00599044,0.00626448,0.01288825
1726,0.00063333,0.00313581,0.00379388,0.00756302
1727,0.00063333,0.00471692,0.00232528,0.00767553
1728,0.00063333,0.00220252,0.00189694,0.00473279
1729,0.00063333,0.0068429,0.0025624,0.01003863
1730,0.00063333,0.00237973,0.00550724,0.0085203
1731,0.00063333,0.00997683,0.00805434,0.0186645
1732,0.00063333,0.01122776,0.00471175,0.01657284
1733,0.00063333,0.00194857,0.00298309,0.00556499
1734,0.00063333,0.0093449,0.00335024,0.01332847
1735,0.00063333,0.00846554,0.00550724,0.01460611
1736,0.00063333,0.00593042,0.00260064,0.00916439
1737,0.00063333,0.0046826,0.00495652,0.01027245
1738,0.00063333,0.00371784,0.00330434,0.00765551
1739,0.00063333,0.00568081,0.00229468,0.00860882
1740,0.00063333,0.00493265,0.00195431,0.00752029
1741,0.00063333,0.00331775,0.00163305,0.00558413
1742,0.00063333,0.00425243,0.00391626,0.00880202
1743,0.00063333,0.00494226,0.0022029,0.00777849
1744,0.00063333,0.00966743,0.0025624,0.01286316
1745,0.00063333,0.01139146,0.00294484,0.01496963
1746,0.00063333,0.01088984,0.00586292,0.01738609
1747,0.00063333,0.01084331,0.00570229,0.01717893
1748,0.00063333,0.00471183,0.00160628,0.00695144
1749,0.00063333,0.00518046,0.00681521,0.012629
1750,0.00063333,0.00510611,0.00348027,0.00921971
1751,0.00063333,0.01081801,0.00530072,0.01675206
1752,0.00063333,0.0056425,0.00468115,0.01095698
1753,0.00063333,0.01180655,0.00570229,0.01814217
1754,0.00063333,0.00306695,0.00233293,0.00603321
1755,0.00063333,0.00233431,0.00385507,0.00682271
1756,0.00063333,0.0053167,0.00200785,0.00795788
1757,0.00063333,0.00395803,0.00335024,0.0079416
1758,0.00063333,0.00763451,0.00426811,0.01253595
1759,0.00063333,0.00275927,0.00977535,0.01316795
1760,0.00063333,0.02158376,0.00294484,0.02516193
1761,0.00063333,0.00604347,0.0036409,0.0103177
1762,0.00063333,0.00624217,0.0029066,0.0097821
1763,0.00063333,0.00474617,0.00275362,0.00813312
1764,0.00063333,0.00564773,0.00339613,0.00967719
1765,0.00063333,0.00765517,0.01242953,0.02071803
1766,0.00063333,0.01218221,0.00474999,0.01756553
1767,0.00063333,0.01283391,0.00468115,0.01814839
1768,0.00063333,0.00557626,0.00458937,0.01079896
1769,0.00063333,0.005625,0.00489915,0.01115748
1770,0.00063333,0.00583675,0.00233293,0.00880301
1771,0.00063333,0.00569569,0.0062989,0.01262792
1772,0.00063333,0.01290878,0.00130032,0.01484243
1773,0.00063333,0.00347797,0.0050483,0.0091596
1774,0.00063333,0.00228175,0.0018128,0.00472788
1775,0.00063333,0.00397144,0.00546135,0.01006612
1776,0.00063333,0.00559359,0.00422222,0.01044914
1777,0.00063333,0.00451467,0.00261594,0.00776394
1778,0.00063333,0.00703626,0.00954588,0.01721547
1779,0.00063333,0.00587181,0.00702173,0.01352687
1780,0.00063333,0.00404415,0.00461231,0.00928979
1781,0.00063333,0.0105233,0.0022029,0.01335953
1782,0.00063333,0.01113128,0.00268478,0.01444939
1783,0.00063333,0.00984574,0.00502536,0.01550443
1784,0.00063333,0.00243025,0.00688405,0.00994763
1785,0.00063333,0.002983,0.00151067,0.005127
1786,0.00063333,0.01452312,0.00353381,0.01869026
1787,0.00063333,0.00608866,0.0014533,0.00817529
1788,0.00063333,0.00538354,0.00153744,0.00755431
1789,0.00063333,0.01253565,0.00252415,0.01569313
1790,0.00063333,0.00346952,0.00244766,0.00655051
1791,0.00063333,0.00775249,0.00481883,0.01320465
1792,0.00063333,0.01241742,0.00550724,0.01855799
1793,0.00063333,0.00645228,0.00604267,0.01312828
1794,0.00063333,0.00540883,0.0014227,0.00746486
1795,0.00063333,0.0038678,0.00379388,0.00829501
1796,0.00063333,0.01140219,0.00316666,0.01520218
1797,0.00063333,0.0063201,0.00474999,0.01170342
1798,0.00063333,0.00392816,0.00373268,0.00829417
1799,0.00063333,0.0139803,0.00279951,0.01741314
1800,0.00063333,0.01385023,0.00688405,0.02136761
1801,0.00063333,0.02263255,0.00610386,0.02936974
1802,0.00063333,0.00654293,0.00642511,0.01360137
1803,0.00063333,0.00363475,0.00461231,0.00888039
1804,0.00063333,0.00302299,0.00385507,0.00751139
1805,0.00063333,0.01198642,0.00206521,0.01468496
1806,0.00063333,0.00856932,0.00335024,0.01255289
1807,0.00063333,0.00762409,0.00252415,0.01078157
1808,0.00063333,0.00755443,0.00454347,0.01273123
1809,0.00063333,0.00283163,0.00746537,0.01093033
1810,0.00063333,0.01600889,0.00594323,0.02258545
1811,0.00063333,0.00481945,0.00514009,0.01059287
1812,0.00063333,0.00215028,0.00474999,0.0075336
1813,0.00063333,0.00800793,0.00922463,0.01786589
1814,0.00063333,0.00561849,0.0014227,0.00767452
1815,0.00063333,0.00948825,0.00881158,0.01893316
1816,0.00063333,0.01060256,0.00734299,0.01857888
1817,0.00063333,0.01187815,0.00252415,0.01503563
1818,0.00063333,0.00353388,0.00905635,0.01322356
1819,0.00063333,0.02519882,0.00706762,0.03289977
1820,0.00063333,0.00716002,0.00275362,0.01054697
1821,0.00063333,0.00760176,0.00670047,0.01493556
1822,0.00063333,0.0127524,0.00523188,0.01861761
1823,0.00063333,0.00857664,0.00135769,0.01056766
1824,0.00063333,0.00351631,0.00321256,0.0073622
1825,0.00063333,0.01131418,0.0043446,0.01629211
1826,0.00063333,0.01642944,0.00452817,0.02159094
1827,0.00063333,0.00207522,0.00342673,0.00613528
1828,0.00063333,0.01275647,0.00344202,0.01683182
1829,0.00063333,0.00988183,0.00640217,0.01691733
1830,0.00063333,0.00705684,0.0079549,0.01564507
1831,0.00063333,0.01135043,0.00917873,0.02116249
1832,0.00063333,0.00871454,0.00117794,0.01052581
1833,0.00063333,0.00635122,0.0036409,0.01062545
1834,0.00063333,0.00622507,0.00331964,0.01017804
1835,0.00063333,0.00428098,0.00116264,0.00607695
1836,0.00063333,0.00370549,0.00712499,0.01146381
1837,0.00063333,0.01683099,0.00412278,0.0215871
1838,0.00063333,0.0095694,0.00660869,0.01681142
1839,0.00063333,0.00592604,0.00187399,0.00843336
1840,0.00063333,0.00421334,0.01166464,0.01651131
1841,0.00063333,0.00374933,0.00124295,0.00562561
1842,0.00063333,0.00535335,0.00135769,0.00734437
1843,0.00063333,0.00605733,0.00783252,0.01452318
1844,0.00063333,0.00682095,0.00284541,0.01029969
1845,0.00063333,0.0048403,0.00697584,0.01244947
1846,0.00063333,0.00314094,0.0021723,0.00594657
1847,0.00063333,0.01199335,0.00697584,0.01960252
1848,0.00063333,0.01181579,0.00784782,0.02029694
1849,0.00063333,0.00466851,0.00120853,0.00651037
1850,0.00063333,0.01604308,0.0072512,0.02392761
1851,0.00063333,0.00894974,0.01060144,0.02018451
1852,0.00063333,0.006658,0.00198873,0.00928006
1853,0.00063333,0.01474974,0.00477294,0.02015601
1854,0.00063333,0.01120426,0.00803139,0.01986898
1855,0.00063333,0.01387405,0.00626448,0.02077186
1856,0.00063333,0.00643584,0.00168659,0.00875576
1857,0.00063333,0.0114122,0.00489532,0.01694085
1858,0.00063333,0.00793886,0.00321256,0.01178475
1859,0.00063333,0.01372764,0.00344202,0.01780299
1860,0.00063333,0.00632342,0.00966826,0.01662501
1861,0.00063333,0.01397586,0.00298309,0.01759228
1862,0.00063333,0.00812053,0.00124295,0.00999681
1863,0.00063333,0.00501886,0.00570229,0.01135448
1864,0.00063333,0.01950031,0.00335024,0.02348388
1865,0.00063333,0.00654009,0.0050942,0.01226762
1866,0.00063333,0.0055581,0.00248591,0.00867734
1867,0.00063333,0.01085304,0.00688405,0.01837042
1868,0.00063333,0.01169915,0.00235587,0.01468835
1869,0.00063333,0.00516537,0.00642511,0.01222381
1870,0.00063333,0.02091273,0.01032607,0.03187213
1871,0.00063333,0.00705701,0.00172101,0.00941135
1872,0.00063333,0.00525192,0.00113204,0.00701729
1873,0.00063333,0.0039618,0.00483413,0.00942926
1874,0.00063333,0.01530119,0.00523188,0.0211664
1875,0.00063333,0.00406547,0.00244766,0.00714646
1876,0.00063333,0.0035056,0.00342673,0.00756566
1877,0.00063333,0.00905716,0.01005071,0.0197412
1878,0.00063333,0.00461662,0.00419927,0.00944922
1879,0.00063333,0.0046823,0.00342673,0.00874236
1880,0.00063333,0.00235342,0.00489915,0.0078859
1881,0.00063333,0.01053784,0.00538103,0.0165522
1882,0.00063333,0.0166064,0.00679226,0.02403199
1883,0.00063333,0.01280422,0.00454347,0.01798102
1884,0.00063333,0.00552699,0.00660869,0.01276901
1885,0.00063333,0.00402946,0.00768719,0.01234998
1886,0.00063333,0.00495846,0.00342673,0.00901852
1887,0.00063333,0.00488523,0.00152979,0.00704835
1888,0.00063333,0.00706346,0.00279186,0.01048865
1889,0.00063333,0.00485772,0.00502536,0.01051641
1890,0.00063333,0.00557236,0.00416103,0.01036672
1891,0.00063333,0.00683271,0.00391626,0.0113823
1892,0.00063333,0.00918835,0.00244766,0.01226934
1893,0.00063333,0.01773568,0.00417632,0.02254533
1894,0.00063333,0.00261528,0.00147242,0.00472103
1895,0.00063333,0.00931585,0.00302898,0.01297816
1896,0.00063333,0.0049567,0.00562197,0.011212
1897,0.00063333,0.00408636,0.00137681,0.0060965
1898,0.00063333,0.00712566,0.00104026,0.00879925
1899,0.00063333,0.01293171,0.00298309,0.01654813
1900,0.00063333,0.00717077,0.00279951,0.01060361
1901,0.00063333,0.00339311,0.00305958,0.00708602
1902,0.00063333,0.01404322,0.00468115,0.0193577
1903,0.00063333,0.00455466,0.00135769,0.00654568
1904,0.00063333,0.00225942,0.00330434,0.00619709
1905,0.00063333,0.0111699,0.01208533,0.02388856
1906,0.00063333,0.00911798,0.00298309,0.0127344
1907,0.00063333,0.00653455,0.00422987,0.01139775
1908,0.00063333,0.00580332,0.00192753,0.00836418
1909,0.00063333,0.00201201,0.00248591,0.00513125
1910,0.00063333,0.00654106,0.00267713,0.00985152
1911,0.00063333,0.00492168,0.00122383,0.00677884
1912,0.00063333,0.00411522,0.00586292,0.01061147
1913,0.00063333,0.01162864,0.00784782,0.02010979
1914,0.00063333,0.00405015,0.01208533,0.01676881
1915,0.00063333,0.00477734,0.00358735,0.00899802
1916,0.00063333,0.00410465,0.00826086,0.01299884
1917,0.00063333,0.00912025,0.00143418,0.01118776
1918,0.00063333,0.02590272,0.00530072,0.03183677
1919,0.00063333,0.00315603,0.00497946,0.00876882
1920,0.00063333,0.01084914,0.01055554,0.02203801
1921,0.00063333,0.00779378,0.0057826,0.01420971
1922,0.00063333,0.01248728,0.00160628,0.01472689
1923,0.00063333,0.00452226,0.00966826,0.01482385
1924,0.00063333,0.00517447,0.00764129,0.01344909
1925,0.00063333,0.01128284,0.00344202,0.01535819
1926,0.00063333,0.00405965,0.0025624,0.00725538
1927,0.00063333,0.01096661,0.0054384,0.01703834
1928,0.00063333,0.01291405,0.00367149,0.01721887
1929,0.00063333,0.00745444,0.00596618,0.01405395
1930,0.00063333,0.00316974,0.00530072,0.00910379
1931,0.00063333,0.00350981,0.00144565,0.00558879
1932,0.00063333,0.0041069,0.00814612,0.01288635
1933,0.00063333,0.00563507,0.00353381,0.00980221
1934,0.00063333,0.01145251,0.00764129,0.01972713
1935,0.00063333,0.00429306,0.00204992,0.00697631
1936,0.00063333,0.03184312,0.00805434,0.04053079
1937,0.00063333,0.01214587,0.00195431,0.01473351
1938,0.00063333,0.01161704,0.00305958,0.01530995
1939,0.00063333,0.00299947,0.00195431,0.00558711
1940,0.00063333,0.01035471,0.00454347,0.01553151
1941,0.00063333,0.00383844,0.00143418,0.00590595
1942,0.00063333,0.0026102,0.00764129,0.01088482
1943,0.00063333,0.0153202,0.00124295,0.01719648
1944,0.00063333,0.01200856,0.00917873,0.02182062
1945,0.00063333,0.00788397,0.00302898,0.01154628
1946,0.00063333,0.01199657,0.01018839,0.02281829
1947,0.00063333,0.00587596,0.00235587,0.00886516
1948,0.00063333,0.00249331,0.00433695,0.00746359
1949,0.00063333,0.00532838,0.0054384,0.01140011
1950,0.00063333,0.01334423,0.00120853,0.01518609
1951,0.00063333,0.01058913,0.00169807,0.01292053
1952,0.00063333,0.00485877,0.00546135,0.01095345
1953,0.00063333,0.01561804,0.00369444,0.01994581
1954,0.00063333,0.01454195,0.00116264,0.01633792
1955,0.00063333,0.00984909,0.00722825,0.01771067
1956,0.00063333,0.01018798,0.00614975,0.01697106
1957,0.00063333,0.00242272,0.00144565,0.0045017
1958,0.00063333,0.00822878,0.0029066,0.01176871
1959,0.00063333,0.01978024,0.00814612,0.02855969
1960,0.00063333,0.00647453,0.00189694,0.0090048
1961,0.00063333,0.00359484,0.00367149,0.00789966
1962,0.00063333,0.0135636,0.00477294,0.01896987
1963,0.00063333,0.01635079,0.00116264,0.01814676
1964,0.00063333,0.00254384,0.00331964,0.00649681
1965,0.00063333,0.00539644,0.00302133,0.0090511
1966,0.00063333,0.0075449,0.00670047,0.0148787
1967,0.00063333,0.00654562,0.00321256,0.01039151
1968,0.00063333,0.01024213,0.00252415,0.01339961
1969,0.00063333,0.00143635,0.00192753,0.00399721
1970,0.00063333,0.00458173,0.00213406,0.00734912
1971,0.00063333,0.00420182,0.00908694,0.01392209
1972,0.00063333,0.01220521,0.00497946,0.017818
1973,0.00063333,0.00525157,0.00618417,0.01206907
1974,0.00063333,0.010972,0.00406924,0.01567457
1975,0.00063333,0.00421051,0.00260064,0.00744448
1976,0.00063333,0.0041315,0.00409983,0.00886466
1977,0.00063333,0.01745593,0.00536956,0.02345882
1978,0.00063333,0.0088569,0.00849033,0.01798056
1979,0.00063333,0.01022665,0.00187399,0.01273397
1980,0.00063333,0.00200937,0.00283011,0.00547281
1981,0.00063333,0.00440309,0.00702173,0.01205815
1982,0.00063333,0.00358102,0.00335024,0.00756459
1983,0.00063333,0.00560456,0.00446698,0.01070487
1984,0.00063333,0.01303902,0.00337318,0.01704553
1985,0.00063333,0.01075729,0.00110145,0.01249207
1986,0.00063333,0.01303509,0.00198108,0.0156495
1987,0.00063333,0.01692896,0.00152979,0.01909208
1988,0.00063333,0.0053178,0.01357687,0.019528
1989,0.00063333,0.01600809,0.00120471,0.01784613
1990,0.00063333,0.00391643,0.00839854,0.0129483
1991,0.00063333,0.00703656,0.00244766,0.01011755
1992,0.00063333,0.00606644,0.00881158,0.01551135
1993,0.00063333,0.00428488,0.00516304,0.01008125
1994,0.00063333,0.01164473,0.00527777,0.01755583
1995,0.00063333,0.00969868,0.00991303,0.02024504
1996,0.00063333,0.00935127,0.0079549,0.0179395
1997,0.00063333,0.00629575,0.00358735,0.01051643
1998,0.00063333,0.00284599,0.0032661,0.00674542
1999,0.00063333,0.00238385,0.00477294,0.00779012
2000,0.00063333,0.00912223,0.00195813,0.01171369
2001,0.00063333,0.01050171,0.00135769,0.01249273
2002,0.00063333,0.01179928,0.00200785,0.01444046
2003,0.00063333,0.00470192,0.00440579,0.00974104
2004,0.00063333,0.00624174,0.00321256,0.01008763
2005,0.00063333,0.00449857,0.00321256,0.00834446
2006,0.00063333,0.0175405,0.00374798,0.02192181
2007,0.00063333,0.01031092,0.00426811,0.01521236
2008,0.00063333,0.02134797,0.01101448,0.03299578
2009,0.00063333,0.00381356,0.00979065,0.01423754
2010,0.00063333,0.00847711,0.00184722,0.01095766
2011,0.00063333,0.00799253,0.00156038,0.01018624
2012,0.00063333,0.0142826,0.00546135,0.02037728
2013,0.00063333,0.01587037,0.00244766,0.01895136
2014,0.00063333,0.01831722,0.00348792,0.02243847
2015,0.00063333,0.00644785,0.00428341,0.01136459
2016,0.00063333,0.00651902,0.00566022,0.01281257
2017,0.00063333,0.00624793,0.00546135,0.01234261
2018,0.00063333,0.00292532,0.00936231,0.01292096
2019,0.00063333,0.00791092,0.00783252,0.01637677
2020,0.00063333,0.00784349,0.00178985,0.01026667
2021,0.00063333,0.0083405,0.00283011,0.01180394
2022,0.00063333,0.01117422,0.002375,0.01418255
2023,0.00063333,0.01241576,0.00151067,0.01455976
2024,0.00063333,0.01153092,0.00380152,0.01596577
2025,0.00063333,0.00367198,0.00244766,0.00675297
2026,0.00063333,0.00464371,0.00481883,0.01009587
2027,0.00063333,0.00185976,0.0021723,0.00466539
2028,0.00063333,0.00583513,0.0032661,0.00973456
2029,0.00063333,0.00383444,0.0065169,0.01098467
2030,0.00063333,0.00496284,0.00260064,0.00819681
2031,0.00063333,0.00724403,0.00302133,0.01089869
2032,0.00063333,0.00304708,0.00271537,0.00639578
2033,0.00063333,0.00348391,0.00433695,0.00845419
2034,0.00063333,0.00303292,0.01018839,0.01385464
2035,0.00063333,0.01662225,0.00137681,0.01863239
2036,0.00063333,0.0037219,0.00208816,0.00644339
2037,0.00063333,0.01354391,0.00176691,0.01594415
2038,0.00063333,0.00807861,0.00502536,0.0137373
2039,0.00063333,0.01660848,0.01319443,0.03043624
2040,0.00063333,0.00509051,0.00468115,0.01040499
2041,0.00063333,0.00521256,0.0021417,0.00798759
2042,0.00063333,0.01208139,0.00546135,0.01817607
2043,0.00063333,0.00392893,0.00385507,0.00841733
2044,0.00063333,0.00614828,0.00712499,0.0139066
2045,0.00063333,0.00595019,0.00650543,0.01308895
2046,0.00063333,0.01815428,0.0043446,0.02313221
2047,0.00063333,0.00630695,0.00260064,0.00954092
2048,0.00063333,0.00564729,0.00283011,0.00911073
2049,0.00063333,0.00608822,0.00124295,0.0079645
2050,0.00063333,0.00387132,0.0086892,0.01319385
2051,0.00063333,0.00294819,0.00819967,0.01178119
2052,0.00063333,0.00721024,0.01116746,0.01901103
2053,0.00063333,0.00729367,0.00619564,0.01412264
2054,0.00063333,0.02360702,0.00536956,0.02960991
2055,0.00063333,0.00905874,0.00141505,0.01110712
2056,0.00063333,0.00702477,0.00139976,0.00905786
2057,0.00063333,0.01097136,0.00447463,0.01607932
2058,0.00063333,0.00446419,0.00230616,0.00740368
2059,0.00063333,0.0045077,0.00385507,0.0089961
2060,0.00063333,0.00382903,0.00428341,0.00874577
2061,0.00063333,0.01616965,0.00275362,0.0195566
2062,0.00063333,0.01266635,0.00406924,0.01736892
2063,0.00063333,0.00256011,0.0025624,0.00575584
2064,0.00063333,0.01302502,0.00124295,0.0149013
2065,0.00063333,0.00621032,0.00353381,0.01037746
2066,0.00063333,0.00530306,0.00369444,0.00963083
2067,0.00063333,0.01166319,0.00611915,0.01841567
2068,0.00063333,0.01658145,0.00406924,0.02128402
2069,0.00063333,0.00579184,0.00141505,0.00784022
2070,0.00063333,0.00361291,0.0050942,0.00934044
2071,0.00063333,0.01787451,0.01395932,0.03246716
2072,0.00063333,0.00421982,0.0040157,0.00886885
2073,0.00063333,0.015399,0.00419927,0.0202316
2074,0.00063333,0.01087187,0.0050942,0.0165994
2075,0.00063333,0.01454912,0.00232528,0.01750773
2076,0.00063333,0.00638247,0.00594323,0.01295903
2077,0.00063333,0.00862877,0.00298309,0.01224519
2078,0.00063333,0.01325307,0.0050942,0.0189806
2079,0.00063333,0.00382924,0.00223349,0.00669606
2080,0.00063333,0.00404552,0.00626448,0.01094333
2081,0.00063333,0.00223851,0.00186634,0.00473818
2082,0.00063333,0.01454894,0.00198873,0.017171
2083,0.00063333,0.00639231,0.00093317,0.00795881
2084,0.00063333,0.00649509,0.00660869,0.01373711
2085,0.00063333,0.01080157,0.0021723,0.0136072
2086,0.00063333,0.00301045,0.0021417,0.00578548
2087,0.00063333,0.00717259,0.00201932,0.00982524
2088,0.00063333,0.00287983,0.00283011,0.00634327
2089,0.00063333,0.00725825,0.00284541,0.01073699
2090,0.00063333,0.00926069,0.01162639,0.02152041
2091,0.00063333,0.00606283,0.01453299,0.02122915
2092,0.00063333,0.00635016,0.00118559,0.00816908
2093,0.00063333,0.00412353,0.01005071,0.01480757
2094,0.00063333,0.0084511,0.00141505,0.01049948
2095,0.00063333,0.00500953,0.00294484,0.0085877
2096,0.00063333,0.00552416,0.00137681,0.0075343
2097,0.00063333,0.00572936,0.00461231,0.010975
